user,top_k_accuracy,pair_accuracy,recall_accuracy,avg_top_k_accuracy,avg_pair_accuracy,avg_recall_accuracy
user_89,0.16071428571428573,0.6925283921099821,0.4090909090909091,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_140,0.02976190476190476,0.7109375,0.45454545454545453,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_190,0.13095238095238096,0.8169344042838019,0.4489795918367347,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_24,0.15476190476190477,0.8644386574074074,0.4482758620689655,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_17,0.06547619047619048,0.8428104575163399,0.6111111111111112,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_313,0.5297619047619048,0.764328116567728,0.3531746031746032,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_53,0.07142857142857142,0.8194444444444444,0.6666666666666666,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_124,0.05357142857142857,0.8796296296296297,0.6428571428571429,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_149,0.05952380952380952,0.6240196078431373,0.38461538461538464,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_176,0.15476190476190477,0.793285155073773,0.49056603773584906,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_106,0.11904761904761904,0.7414660438375853,0.37037037037037035,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_312,0.40476190476190477,0.6426171529619805,0.3192488262910798,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_175,0.09523809523809523,0.7776292335115864,0.5714285714285714,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_153,0.07142857142857142,0.8651399491094147,0.9230769230769231,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_220,0.05357142857142857,0.6960657155209684,0.75,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_143,0.05357142857142857,0.7094488188976378,0.9,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_199,0.09523809523809523,0.77046783625731,0.5333333333333333,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_202,0.03571428571428571,0.8216970998925887,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_277,0.17261904761904762,0.7510911584985659,0.6590909090909091,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_206,0.13095238095238096,0.4952774498229044,0.4074074074074074,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_76,0.17857142857142858,0.7780511811023622,0.4166666666666667,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_314,0.30357142857142855,0.6876673713883016,0.2170212765957447,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_136,0.08928571428571429,0.8739583333333333,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_179,0.10119047619047619,0.5978875895888344,0.53125,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_4,0.023809523809523808,0.81171875,0.2857142857142857,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_304,0.06547619047619048,0.7046370967741935,0.6875,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_3,0.125,0.6401423257318454,0.4772727272727273,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_227,0.14285714285714285,0.7407084785133565,0.5,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_252,0.023809523809523808,0.7674242424242425,0.36363636363636365,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_212,0.05357142857142857,0.7736777367773677,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_310,0.03571428571428571,0.7478152309612984,0.5454545454545454,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_35,0.02976190476190476,0.7642857142857142,0.3333333333333333,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_147,0.03571428571428571,0.8320261437908497,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_105,0.06547619047619048,0.7620738636363636,0.8461538461538461,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_34,0.023809523809523808,0.5169354838709678,0.4,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_71,0.10119047619047619,0.8492647058823529,0.6071428571428571,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_51,0.047619047619047616,0.8209586466165414,0.6153846153846154,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_204,0.10119047619047619,0.8071895424836601,0.53125,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_315,0.26785714285714285,0.7787602468453533,0.5844155844155844,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_31,0.05952380952380952,0.7086466165413534,0.38461538461538464,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_316,0.21428571428571427,0.7553144860837169,0.5538461538461539,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_103,0.05952380952380952,0.8472222222222222,0.5263157894736842,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_318,0.3392857142857143,0.7075008188666885,0.3475609756097561,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_30,0.125,0.7054545454545454,0.6363636363636364,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_120,0.06547619047619048,0.8487179487179487,0.6875,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_46,0.07738095238095238,0.7017980636237897,0.7647058823529411,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_289,0.05952380952380952,0.8215328467153284,0.5882352941176471,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_209,0.06547619047619048,0.6698357821953328,0.4782608695652174,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_261,0.047619047619047616,0.7219607843137255,0.47058823529411764,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_88,0.02976190476190476,0.5364785992217899,0.45454545454545453,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_9,0.02976190476190476,0.7471264367816092,0.4166666666666667,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_247,0.06547619047619048,0.8662232076866223,0.6875,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_321,0.25595238095238093,0.6751330430575714,0.3739130434782609,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_266,0.02976190476190476,0.8676923076923077,0.38461538461538464,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_74,0.11904761904761904,0.766531713900135,0.6896551724137931,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_238,0.05357142857142857,0.8208494208494208,0.47368421052631576,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_319,0.05952380952380952,0.7247011952191235,0.7692307692307693,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_323,0.25,0.7829787234042553,0.5316455696202531,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_67,0.02976190476190476,0.8215384615384616,0.25,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_211,0.08928571428571429,0.6989570798235059,0.5555555555555556,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_98,0.02976190476190476,0.7027972027972028,0.29411764705882354,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_12,0.16071428571428573,0.8145071982281284,0.6585365853658537,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_40,0.09523809523809523,0.6368595825426945,0.64,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_258,0.047619047619047616,0.6773835920177383,0.6153846153846154,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_228,0.023809523809523808,0.83125,0.36363636363636365,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_325,0.2976190476190476,0.684735883424408,0.3787878787878788,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_320,0.30952380952380953,0.7393022725545337,0.3611111111111111,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_326,0.4226190476190476,0.7279321367101057,0.4011299435028249,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_327,0.6011904761904762,0.8304910320493972,0.3686131386861314,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_183,0.125,0.7605156037991859,0.4883720930232558,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_328,0.5535714285714286,0.7824341682723186,0.34065934065934067,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_322,0.10714285714285714,0.7041075972373683,0.43902439024390244,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_330,0.36904761904761907,0.733047385620915,0.45255474452554745,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_27,0.041666666666666664,0.7144160583941606,0.4666666666666667,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_331,0.125,0.6447811447811448,0.35,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_332,0.39880952380952384,0.7734931734931735,0.3872832369942196,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_329,0.17857142857142858,0.759515570934256,0.5454545454545454,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_86,0.041666666666666664,0.5845410628019324,0.5384615384615384,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_139,0.03571428571428571,0.6017657992565055,0.42857142857142855,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_300,0.023809523809523808,0.8068441064638783,0.4,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_163,0.047619047619047616,0.9045801526717557,0.6153846153846154,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_333,0.05357142857142857,0.8901611535199322,0.5625,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_334,0.5714285714285714,0.744391971664699,0.29721362229102166,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_39,0.047619047619047616,0.7554133858267716,0.6666666666666666,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_324,0.16071428571428573,0.7264138210284788,0.48214285714285715,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_132,0.023809523809523808,0.8448905109489051,0.3333333333333333,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_336,0.2261904761904762,0.7169874476987448,0.31666666666666665,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_335,0.05357142857142857,0.7737451737451737,0.75,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_169,0.07738095238095238,0.6370666666666667,0.48148148148148145,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_338,0.16666666666666666,0.7388575819672131,0.4307692307692308,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_339,0.5297619047619048,0.7635368985151278,0.36475409836065575,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_309,0.03571428571428571,0.6922642574816488,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_342,0.36904761904761907,0.7269669669669669,0.32460732984293195,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_340,0.07738095238095238,0.7546641791044776,0.38235294117647056,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_317,0.047619047619047616,0.6882716049382716,0.6666666666666666,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_341,0.011904761904761904,0.3024193548387097,0.18181818181818182,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_343,0.49404761904761907,0.7541899441340782,0.3656387665198238,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_344,0.44047619047619047,0.8296209227152512,0.4111111111111111,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_345,0.4583333333333333,0.7122033551554828,0.34684684684684686,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_346,0.38095238095238093,0.7445771676472336,0.34972677595628415,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_347,0.49404761904761907,0.8053010471204188,0.43915343915343913,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_273,0.047619047619047616,0.5258393059222934,0.6666666666666666,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_55,0.03571428571428571,0.8847072879330944,0.5454545454545454,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_349,0.05952380952380952,0.5653005464480875,0.3225806451612903,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_348,0.11904761904761904,0.6788383152173914,0.4166666666666667,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_354,0.3869047619047619,0.6048551380715256,0.2914798206278027,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_351,0.10714285714285714,0.6933712121212121,0.5294117647058824,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_358,0.03571428571428571,0.6648009950248757,0.18181818181818182,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_352,0.10714285714285714,0.8399916770703287,0.5625,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_360,0.26785714285714285,0.7880193236714976,0.4891304347826087,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_363,0.5535714285714286,0.7416988799682823,0.3089700996677741,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_355,0.023809523809523808,0.6012121212121212,0.25,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_362,0.05357142857142857,0.7900383141762453,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_357,0.1130952380952381,0.7504213009774182,0.2878787878787879,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_356,0.05357142857142857,0.7483870967741936,0.6428571428571429,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_361,0.27380952380952384,0.7032928208027134,0.4144144144144144,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_365,0.16071428571428573,0.7496706192358367,0.5625,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_350,0.13690476190476192,0.8069272976680384,0.575,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_367,0.08928571428571429,0.6911451681566624,0.3125,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_368,0.09523809523809523,0.680188679245283,0.45714285714285713,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_371,0.1488095238095238,0.850281124497992,0.6097560975609756,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_373,0.5119047619047619,0.72354087833964,0.38565022421524664,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_370,0.20833333333333334,0.792608286252354,0.5384615384615384,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_374,0.5119047619047619,0.7595931576514101,0.32575757575757575,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_372,0.11904761904761904,0.6316872427983539,0.35714285714285715,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_337,0.09523809523809523,0.7310823754789272,0.6666666666666666,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_378,0.6488095238095238,0.8048198883815322,0.29863013698630136,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_366,0.041666666666666664,0.6913265306122449,0.30434782608695654,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_377,0.07142857142857142,0.8636768636768637,0.5217391304347826,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_375,0.03571428571428571,0.6303104575163399,0.3333333333333333,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_359,0.041666666666666664,0.85727969348659,0.4117647058823529,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_379,0.47023809523809523,0.7720897615708275,0.42473118279569894,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_380,0.35714285714285715,0.7652392244385549,0.39473684210526316,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_381,0.24404761904761904,0.6813281175460357,0.3504273504273504,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_385,0.47023809523809523,0.6603606102635229,0.2915129151291513,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_382,0.125,0.7299257759784076,0.4883720930232558,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_387,0.5773809523809523,0.7821103164494955,0.3299319727891156,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_364,0.023809523809523808,0.7479838709677419,0.4,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_369,0.017857142857142856,0.9448441247002398,0.25,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_388,0.1488095238095238,0.8059103059103059,0.5952380952380952,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_386,0.041666666666666664,0.7768867924528302,0.5384615384615384,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_389,0.44642857142857145,0.67864829961257,0.28735632183908044,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_383,0.2261904761904762,0.7139843279083785,0.6229508196721312,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_390,0.05357142857142857,0.6807547169811321,0.42857142857142855,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_393,0.6130952380952381,0.6457403651115619,0.23515981735159816,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_392,0.2619047619047619,0.7232789855072463,0.43564356435643564,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_376,0.07142857142857142,0.803840877914952,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_394,0.3630952380952381,0.7757528848860118,0.43884892086330934,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_391,0.3333333333333333,0.8109888464705443,0.5045045045045045,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_398,0.39880952380952384,0.8144202898550724,0.41358024691358025,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_397,0.20833333333333334,0.7475917196146752,0.3804347826086957,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_399,0.5119047619047619,0.7223088023088023,0.2783171521035599,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_396,0.11904761904761904,0.7335476230756217,0.45454545454545453,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_401,0.3869047619047619,0.7820732349841939,0.45454545454545453,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_402,0.21428571428571427,0.8128691983122363,0.6206896551724138,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_384,0.05357142857142857,0.8096539162112932,0.75,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_395,0.16071428571428573,0.8563451067988274,0.574468085106383,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_353,0.05357142857142857,0.7088122605363985,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_403,0.15476190476190477,0.7903275176002449,0.65,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_405,0.5714285714285714,0.5355807086614173,0.13204951856946354,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_400,0.05357142857142857,0.8386666666666667,0.75,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_406,0.5892857142857143,0.7291572327044025,0.29819277108433734,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_407,0.5178571428571429,0.7813026094276094,0.4027777777777778,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_409,0.375,0.6616265060240963,0.32642487046632124,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_404,0.11904761904761904,0.6431535269709544,0.5882352941176471,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_413,0.1488095238095238,0.8146184738955823,0.625,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_416,0.75,0.7918411164787976,0.2608695652173913,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_408,0.05952380952380952,0.6484829911124732,0.5882352941176471,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_410,0.03571428571428571,0.5968992248062015,0.3333333333333333,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_411,0.17261904761904762,0.8316845675522895,0.6041666666666666,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_417,0.6071428571428571,0.7188748515279128,0.28732394366197184,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_412,0.1130952380952381,0.697860054347826,0.4634146341463415,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_420,0.10714285714285714,0.6953125,0.6923076923076923,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_422,0.20238095238095238,0.67453231292517,0.39080459770114945,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_425,0.4226190476190476,0.7996106721630597,0.36597938144329895,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_419,0.08333333333333333,0.8463611859838275,0.6363636363636364,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_415,0.03571428571428571,0.7591933570581257,0.42857142857142855,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_423,0.13690476190476192,0.7351142581268104,0.42592592592592593,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_429,0.7321428571428571,0.7469427161553315,0.30445544554455445,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_428,0.16071428571428573,0.6401433691756272,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_427,0.06547619047619048,0.5848238482384824,0.5238095238095238,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_418,0.047619047619047616,0.8698979591836735,0.8,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_424,0.08928571428571429,0.7224537037037037,0.4411764705882353,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_432,0.19047619047619047,0.8050847457627118,0.6153846153846154,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_421,0.14285714285714285,0.8004615384615384,0.46153846153846156,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_435,0.6369047619047619,0.7870590096503718,0.2899728997289973,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_433,0.09523809523809523,0.6911196911196911,0.5161290322580645,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_426,0.19642857142857142,0.6304491102532718,0.3626373626373626,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_436,0.25,0.7157084653689453,0.3111111111111111,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_430,0.1488095238095238,0.8043138924364978,0.45454545454545453,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_434,0.06547619047619048,0.8036788114609126,0.3235294117647059,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_437,0.5416666666666666,0.7747924858016602,0.35968379446640314,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_438,0.08333333333333333,0.844438170525127,0.6086956521739131,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_431,0.041666666666666664,0.6755725190839694,0.6363636363636364,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_442,0.2857142857142857,0.7600056971941319,0.3609022556390977,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_440,0.06547619047619048,0.6608256608256609,0.2682926829268293,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_445,0.30952380952380953,0.7426016260162601,0.416,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_447,0.43452380952380953,0.8306326160228157,0.5658914728682171,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_449,0.13690476190476192,0.616139846743295,0.35384615384615387,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_450,0.7738095238095238,0.7638387795072673,0.24528301886792453,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_446,0.07142857142857142,0.702193475815523,0.46153846153846156,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_439,0.06547619047619048,0.833969465648855,0.5238095238095238,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_451,0.16071428571428573,0.5267767767767768,0.3068181818181818,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_452,0.38095238095238093,0.7172560975609756,0.32653061224489793,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_454,0.47023809523809523,0.7936472178418563,0.3495575221238938,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_453,0.3630952380952381,0.7384974507033601,0.4178082191780822,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_414,0.05357142857142857,0.828322440087146,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_455,0.4226190476190476,0.8528995756718529,0.39664804469273746,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_444,0.047619047619047616,0.8997975708502024,0.5714285714285714,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_448,0.08928571428571429,0.6057054400707651,0.5357142857142857,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_457,0.5952380952380952,0.8262749445676275,0.37453183520599254,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_456,0.43452380952380953,0.7221637426900585,0.3526570048309179,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_458,0.35119047619047616,0.7467083388748503,0.34104046242774566,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_462,0.08928571428571429,0.7550551470588235,0.6521739130434783,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_459,0.27976190476190477,0.766322136089578,0.4351851851851852,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_460,0.11904761904761904,0.6716757741347905,0.3448275862068966,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_461,0.03571428571428571,0.6701090074584051,0.46153846153846156,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_467,0.09523809523809523,0.7878719055189644,0.47058823529411764,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_468,0.3333333333333333,0.8251110770645013,0.42105263157894735,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_466,0.23214285714285715,0.7936507936507936,0.42857142857142855,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_472,0.4226190476190476,0.6965382797731569,0.28063241106719367,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_465,0.21428571428571427,0.7425785017682992,0.5142857142857142,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_463,0.27976190476190477,0.6907894736842105,0.3821138211382114,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_471,0.02976190476190476,0.560562015503876,0.23809523809523808,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_474,0.5833333333333334,0.7666755531858171,0.30914826498422715,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_469,0.05357142857142857,0.5233340568699805,0.2727272727272727,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_464,0.13095238095238096,0.7611253196930946,0.5116279069767442,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_476,0.125,0.7588278388278388,0.2876712328767123,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_478,0.23809523809523808,0.7531055900621118,0.3883495145631068,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_473,0.05357142857142857,0.6943396226415094,0.36,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_470,0.13690476190476192,0.739915611814346,0.48936170212765956,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_480,0.13690476190476192,0.6814028882994401,0.46,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_441,0.03571428571428571,0.8980392156862745,0.6,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_479,0.4642857142857143,0.8433205057724025,0.40625,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_484,0.36904761904761907,0.8191338073691015,0.4806201550387597,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_486,0.39285714285714285,0.7380159107907799,0.3687150837988827,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_487,0.49404761904761907,0.7543578993821712,0.3755656108597285,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_482,0.05952380952380952,0.8806201550387597,0.625,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_481,0.11904761904761904,0.7710120068610634,0.43478260869565216,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_492,0.13095238095238096,0.7103994490358126,0.4888888888888889,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_493,0.35714285714285715,0.8522588522588522,0.48,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_490,0.10714285714285714,0.7974903474903475,0.3829787234042553,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_489,0.19047619047619047,0.49649289099526067,0.32323232323232326,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_483,0.11904761904761904,0.766048237476809,0.40816326530612246,0.2159142554158459,0.7448358379603931,0.46285533105634863
user_496,0.2261904761904762,0.7307407407407407,0.31932773109243695,0.2159142554158459,0.7448358379603931,0.46285533105634863
